ID,GSM4861833,GSM4861834,GSM4861835,GSM4861836,GSM4861837,GSM4861838,GSM4861839,GSM4861840,GSM4861841,GSM4861842,GSM4861843,GSM4861844
ASHGV40009210,11.97415642,11.96883581,11.58195754,11.66739697,11.82051665,11.99643602,12.05484187,12.17138035,12.29790503,12.57627171,12.5889664,12.52454543
ASHGV40009211,2.937231193,3.189763341,3.317511134,2.853215624,3.697411882,2.875632858,2.960212983,2.878097297,2.910391957,3.420393066,3.928472151,3.844614477
ASHGV40009212,6.94957036,6.943461508,6.845695786,6.869067204,6.939177721,6.925791927,6.953573652,7.060043208,7.285343039,7.001841864,7.071401869,7.134751871
ASHGV40009215,5.546909161,5.32473199,5.799699317,5.496293516,5.523484563,5.670010454,5.625035489,5.915219927,5.462272638,6.174528011,6.137364543,6.005573358
ASHGV40009219,2.934636093,2.769770193,2.851340753,2.838127423,2.839974846,2.86048214,2.946627877,2.864741196,3.696948018,3.155205912,2.792917773,2.798949743
ASHGV40009221,4.540122476,4.278043728,4.172404384,4.4572047,4.575713092,4.029131382,4.55663875,4.715581829,4.623512131,3.847345028,3.948272537,3.423182974
ASHGV40009222,4.811184205,4.566461352,4.636155621,4.861171754,4.830143096,4.314311255,5.005532393,4.107688902,4.401578443,4.23358735,6.351485517,4.774356108
ASHGV40009223,3.228102374,3.080731325,3.555884833,3.243464146,3.245335665,3.266110446,4.351605093,3.277029504,3.309654159,3.559740016,3.204269254,3.710900487
ASHGV40009225,11.36742119,11.44517563,11.15971846,11.32663727,11.33741409,11.30065171,11.48163577,11.29782201,11.24876256,10.56076211,10.71054688,10.81177131
ASHGV40009226,10.66210273,10.31531472,10.87996323,10.77552745,10.61485468,10.47636064,10.81604575,10.95359365,11.13002482,10.49594643,10.37106335,10.51926052
ASHGV40009227,10.8207376,10.67783158,10.56096116,10.73750182,10.68910481,10.67251528,10.26012321,10.25676991,10.34893239,10.26994288,10.22470023,10.36316271
ASHGV40009228,7.912713279,7.808789122,7.747829169,7.838993316,7.841352153,7.921389997,7.163335649,7.316212543,7.56489993,7.244813785,7.354175625,7.2210221
ASHGV40009229,4.182373342,4.182550946,4.147366552,4.375456366,4.121450734,4.087492407,4.438958926,4.162399922,4.163932409,4.042928906,3.611058291,3.793946658
ASHGV40009230,8.373188713,8.525858401,8.132921502,8.361231964,8.360196897,8.457794603,8.841851473,8.561392354,8.486325309,8.1695726,8.170443399,8.191829793
ASHGV40009231,6.092983503,6.126875204,5.918378363,6.03314195,6.072679247,6.25741753,5.064829707,5.030900061,5.195056992,5.155374493,5.193326281,5.237395021
ASHGV40009232,6.34002665,6.314508885,6.725650163,6.534854947,6.477909781,6.52668108,6.024829909,5.970290048,5.772594155,5.632970151,5.373920807,5.742574645
ASHGV40009233,5.356567535,5.524498864,5.404910663,5.374675304,5.380636081,5.437391026,5.33537465,5.338529906,5.410988562,5.662996544,5.549980319,5.647306941
ASHGV40009234,5.794758231,5.863624504,6.106750315,5.941074107,5.911313146,6.060028378,5.451193144,5.537440486,5.689503673,5.505024127,5.623991423,5.363314409
ASHGV40009235,2.81811668,2.838482432,2.830291229,2.817570134,2.819413251,2.839872751,2.914670166,2.83297433,2.865103871,2.756701906,2.761318299,3.226311298
ASHGV40009236,6.492459295,6.61368208,7.156876381,6.794044267,6.655438299,6.754558532,6.194671129,6.091650958,6.148610324,7.000216283,6.748313368,6.676552534
ASHGV40009255,6.532069561,6.500513908,6.808054692,6.891593042,6.39761506,6.467446374,6.557325373,6.979218935,7.06484651,7.249296324,7.110466481,6.98019983
ASHGV40009257,4.188796047,4.24640238,4.258720628,3.579392704,4.586435126,4.608370185,4.087043463,3.388370702,3.575323893,4.173366988,4.265510323,3.939612161
ASHGV40009258,5.128845574,5.30608813,5.363059414,5.157560564,5.462121263,5.124657677,5.359939245,5.3296977,5.408127432,5.085456861,4.993053972,5.230732799
ASHGV40009259,6.175514297,6.162192064,6.545929223,6.657793191,6.163934472,5.941795301,5.832667615,6.090368999,6.374141873,6.491717193,6.521689877,6.581413672
ASHGV40009260,6.488228234,6.544960954,6.416028872,6.631031274,6.455106228,6.460417667,6.592778755,6.530516042,6.852242857,6.696005219,6.71226767,6.570288595
ASHGV40009261,3.526958934,2.988427226,3.023624271,3.826381952,2.838406214,2.859678994,2.911546041,2.826602734,2.860009448,2.747298424,2.752098322,2.758355451
ASHGV40009262,4.404294598,4.858558821,4.630749936,4.652696115,4.604258635,4.643071454,4.802224786,4.321195589,5.027032675,4.42864536,4.030387875,4.561255422
ASHGV40009263,6.193871248,6.397968271,5.906401019,6.186989822,6.159578036,6.346550072,6.273650853,6.219274488,6.278179793,5.241883826,5.233215542,5.252203058
ASHGV40009264,4.530098153,4.741851832,4.851427976,4.574836052,4.638630828,4.785856417,4.881693712,4.113145772,4.347392125,5.573506799,5.644773286,5.712304099
ASHGV40009266,8.052423565,7.58113299,6.565130987,7.467389482,7.345787028,7.354136523,7.955131548,7.836779663,7.624173632,7.175038456,6.98004766,7.505234307
ASHGV40009267,15.81930199,15.95135125,15.71027077,15.93556799,15.8692843,15.71437536,15.83427708,15.73106847,15.82338585,15.3782877,15.44928061,15.44928061
ASHGV40009280,6.561793695,6.25123095,5.922953653,6.219390661,6.358587925,6.349498843,5.640832076,5.955387515,6.377270359,4.723669692,4.496306592,5.045538324
ASHGV40009281,7.265138476,7.351044261,6.897027482,7.130281336,7.166029161,7.289423165,6.75714653,7.092747419,7.117069323,7.222807529,6.845134088,7.368684936
ASHGV40009282,7.741521822,7.549995395,6.845373183,7.524644907,7.393847974,7.352714728,7.757118428,7.132107814,6.442481337,7.014306643,6.996270286,7.14870741
ASHGV40009283,7.84073634,7.501876966,6.485531594,7.848063429,7.36381773,6.672831466,7.606259208,7.86581803,7.720737555,7.129378322,6.995165521,7.173791616
ASHGV40009285,6.108493056,5.788317516,5.897355532,6.036429914,5.935551265,5.827900664,7.526559677,7.156835658,6.695810585,7.05217432,5.881857124,7.627265022
ASHGV40009289,7.567979438,7.456782277,5.976964271,6.794119434,6.891505929,7.354073305,7.39600894,7.02204098,6.542509808,6.697146226,6.486763473,6.943882107
ASHGV40009293,2.795452643,2.85699239,2.628335732,2.752898814,2.754998106,2.778301273,2.857230002,2.764179254,2.800774482,2.677305717,2.682563744,2.689418086
ASHGV40009294,2.999181287,3.004850481,3.462012858,3.119228295,3.121129719,3.142236458,3.23977474,3.155494448,4.030568813,3.8950741,3.461301317,3.597006726
ASHGV40009295,2.850071107,2.731512977,2.795707825,2.783551304,2.785475631,2.806836603,2.877785107,2.79248965,2.826034858,2.712856566,2.717676364,2.723959433
ASHGV40009296,2.873887604,2.761071376,2.735528282,2.781194862,2.783166106,2.805047872,2.878136254,2.790761235,2.825124298,2.709186641,2.714123949,2.720560203
ASHGV40009297,3.080281911,3.258751602,3.396717367,3.203076133,3.204987369,3.226203025,3.301599794,3.216884591,3.250201595,3.137793241,3.14258025,3.656945785
ASHGV40009298,5.689977519,4.97042707,5.384617889,5.184465577,5.348381818,5.496261997,5.219848498,5.315462068,5.149033489,5.486907519,5.209949958,5.67153005
ASHGV40009300,3.126504585,2.876278416,3.267884142,3.058041719,3.060012568,3.081889956,3.157240341,3.069882806,3.104238993,2.988324536,2.993260856,3.496666555
ASHGV40009301,2.777333655,2.641705317,2.64101215,2.685448475,2.687435717,2.709495079,2.78331318,2.69522901,2.72987097,2.612992344,2.617969723,2.624458215
ASHGV40009302,3.620517863,3.86071687,4.077835555,4.327977448,3.521912465,3.542435994,3.712083311,4.532973338,5.863909979,5.117167997,5.281305283,5.219161707
ASHGV40009303,2.903920338,2.676536349,2.90996139,2.818127412,2.820029599,2.841144808,2.916210687,2.831896573,2.865055836,3.2292666,2.75794403,2.764154811
ASHGV40009305,4.002405562,4.234703397,4.073828141,4.190097982,4.078974712,4.10072753,3.576610166,3.879616511,4.020322709,3.470957182,3.792722618,3.415130661
ASHGV40009306,11.89132667,11.94829564,11.85642555,11.9145417,11.85178437,11.9398151,12.60848136,12.49868221,12.32697442,11.83042547,11.90031252,11.73111987
ASHGV40009307,5.638407153,5.444731746,5.061743697,5.135276796,5.426097547,5.636166265,5.679548187,5.473204771,5.659864339,5.948577937,5.876093248,6.194815934
ASHGV40009308,7.795930022,7.958704917,7.321412199,7.90054179,7.797606769,7.59851284,7.186621586,7.56713697,7.738070429,7.660280097,7.840990618,7.255583097
ASHGV40009311,7.168120619,7.093568398,7.156384555,7.213130531,7.124350972,7.090346653,7.539993012,7.193225254,6.738478586,6.390983984,6.414260676,6.228887499
ASHGV40009312,6.288093481,6.187299559,5.779519072,5.928793212,6.120339431,6.346516636,5.835905231,5.423921067,5.442490175,5.138978715,5.058002169,5.3746408
ASHGV40009313,2.854629747,2.733985754,2.800932834,2.787321372,2.789249062,2.810647355,2.881749212,2.796304725,2.829908544,2.716532505,2.721360723,2.72765477
ASHGV40009314,4.203365632,3.778036267,3.756241277,3.707254278,3.705109849,4.336919302,4.100791339,4.571692263,4.01179551,3.254544608,3.800652706,4.260965132
ASHGV40009315,6.965064161,6.656791656,6.738112449,6.719125787,6.840301598,6.936674789,6.098923531,5.832031675,5.823899916,6.134613983,5.988547285,6.114733161
ASHGV40009316,5.094458923,4.897814852,5.490603167,4.86967019,5.313527709,5.364558266,4.398235841,3.913666921,4.060525163,4.866931705,4.787924562,5.026527638
ASHGV40009318,10.93413888,10.64961589,10.25912074,10.51406872,10.5979157,10.70250112,11.04704114,10.84930398,10.81556049,10.31398436,10.29014803,10.29669059
ASHGV40009321,12.5480914,12.43393152,12.17412697,12.54968112,12.36832884,12.27579969,11.6288032,11.73830508,11.69101869,11.82699057,11.68141151,12.00920624
ASHGV40009322,6.173103129,6.613225727,6.453337979,6.391025149,6.50517383,6.101525437,6.353196224,6.419068827,6.687812334,7.023662787,7.356799526,7.004244937
ASHGV40009324,3.416678482,3.435067547,3.451610433,4.105378071,3.460959653,2.752746093,2.847249686,4.279651755,4.332087363,3.450865682,3.525911241,3.920310906
ASHGV40009325,9.057485569,9.201084057,9.432844582,9.149501611,9.293875253,9.323684394,8.944456768,8.92386335,9.119219754,8.779692304,8.651721299,8.555709042
ASHGV40009326,5.886886977,5.888560799,6.285331449,5.9968474,6.057513139,5.981504681,6.160151398,6.128292335,6.186913479,6.203039819,6.121279045,6.007907463
ASHGV40009327,10.84848881,11.2346085,11.2371385,10.90525564,11.17773898,11.35893559,10.19444332,10.45371461,10.54989954,10.54469287,10.37165341,10.56112567
ASHGV40009328,5.637387153,5.243287261,4.757299573,5.144150542,5.239011194,5.367926173,6.023254127,6.041258098,6.041772217,5.830274869,6.465567931,5.399879576
ASHGV40009329,3.222470871,3.284378281,3.480795938,2.760509629,3.389200444,3.848778752,2.799139913,2.716901995,2.749244727,2.640123475,2.6447705,2.650828343
ASHGV40009330,3.031276427,3.306942467,3.359668651,3.186204575,3.188380024,3.212528572,3.294930855,3.19850446,3.236427271,3.10847937,3.113928144,3.121031145
ASHGV40009331,3.010284868,3.15167945,3.290425452,3.111730047,3.113864743,3.137560913,3.218104434,3.123484409,3.160696806,3.035145772,3.040492473,3.047462413
ASHGV40009332,8.662046015,8.165031893,8.864855153,8.503095341,8.566416685,8.710228019,7.618392181,7.882576198,8.196332783,7.571459333,7.371218245,7.673366249
ASHGV40009333,2.962300903,2.799885302,2.79891632,2.648972159,2.650816952,3.285536736,3.784691303,3.664804529,4.111203285,2.987550745,3.082663398,2.638631235
ASHGV40009340,6.906376164,6.776002997,7.433050739,6.806590061,7.150777964,7.309111885,6.563893995,6.360754262,6.167285962,6.354741533,6.15223818,6.968924589
ASHGV40009341,8.433292662,8.652830752,9.055681297,8.866870075,8.65010656,8.583844403,8.136050064,8.454304354,8.743433238,8.709332016,8.531117009,8.675983396
ASHGV40009342,3.760001032,3.905064537,3.973252571,2.519114806,5.093948775,4.096483425,2.540955086,3.866526011,3.537631349,2.382932434,3.258884254,3.192332478
ASHGV40009343,9.040238261,9.173180514,8.941581315,9.105875242,9.0305536,9.075449746,8.509759399,8.569723907,8.424812505,8.964232271,8.517666232,9.114536363
ASHGV40009345,6.569958394,6.616214026,6.493702992,6.566980823,6.643946879,6.510692419,5.957726716,6.335174268,6.754839398,5.805420026,5.92649057,6.029952265
ASHGV40009347,8.328306764,7.854818661,7.667257972,7.992474398,8.027223094,8.004429134,6.840779572,6.916923951,7.004576654,6.625177942,6.412881421,6.715902811
ASHGV40009350,5.958478979,6.016936997,6.462807781,5.797813988,6.328544204,6.404790568,5.532189006,4.985755939,5.089195858,5.118857241,5.175877925,4.762311651
ASHGV40009362,7.963945522,8.44972132,8.419673438,8.190030757,8.291182227,8.392749701,7.557429267,7.936547452,7.819254595,7.973936761,7.760163542,8.056863753
ASHGV40009363,2.776884824,2.828471065,2.896861609,2.822152856,2.824079517,2.845466385,2.916521299,2.831122432,2.86470831,2.751392803,2.756218443,2.76250913
ASHGV40009367,5.143505015,4.722581098,4.957598394,4.731916168,5.027954123,4.994918009,5.264677033,5.156236402,5.512975623,5.579733924,5.700872687,5.251279032
ASHGV40009369,6.506917398,6.775067325,7.058062666,6.824157834,6.696006199,6.829295404,6.401515067,6.746768086,6.616829266,7.053392869,6.82623983,6.779003155
ASHGV40009371,13.01851034,12.98843856,12.77961124,12.50498285,12.96918959,13.34433765,13.09286388,12.86315555,12.95250828,13.65827048,13.65032582,13.63978317
ASHGV40009372,4.388615056,4.455368828,4.484356799,4.21597947,4.363543272,4.843677395,4.371739589,3.493857789,3.96632653,4.047560114,4.16923529,4.083118863
ASHGV40009374,6.111820998,5.194764711,4.531139335,5.314436758,4.909912274,5.383473521,5.734954508,5.898987852,5.161318163,6.613068447,6.481026695,6.108982338
ASHGV40009378,3.001178563,3.211371738,3.524960346,3.198736428,3.200860876,3.224443288,3.301305911,3.207140125,3.244173878,3.531526278,3.124546607,3.131483085
ASHGV40009379,4.409029415,4.158381089,4.156893475,4.305740272,4.350836897,4.139836501,4.543426967,4.498811917,4.481058029,4.035456634,3.986386436,4.017932156
ASHGV40009388,5.720844541,5.958289892,6.511878382,6.114766113,5.936841788,6.063350873,5.776798592,5.482133202,5.758497681,6.5223797,6.689069988,6.510261585
ASHGV40009395,4.116694284,4.159334854,4.123172404,4.337571252,4.023029554,4.121539051,4.724119772,4.438793173,4.410092703,3.91020837,3.755248307,3.303045988
ASHGV40009397,9.915504652,10.00841576,9.683698467,10.0663981,9.888463342,9.744815166,9.566226441,9.668876421,9.975428856,9.720009597,9.724180378,10.00237452
ASHGV40009398,8.684420361,8.250151415,8.392869629,8.486798711,8.484066402,8.474531299,8.261985411,8.123219578,8.002100915,7.61339134,7.560142099,7.530656481
ASHGV40009399,4.403121873,4.338852641,4.093466101,4.365210678,4.391610515,4.175181141,3.469692152,3.206022517,4.177330934,3.096110632,3.201845856,3.205495876
ASHGV40009400,3.525258496,4.082763911,3.556959747,3.459098726,4.065159483,3.481989704,3.564634154,3.480783114,3.513760258,4.266551133,3.978614132,4.308279735
ASHGV40009401,7.823539755,8.305904054,8.490260255,8.338602294,8.147756002,8.085599569,7.443067953,7.977972898,8.243145203,8.683276151,8.717966339,8.713108187
ASHGV40009404,11.02935816,10.97943162,10.64180547,10.71916205,10.89934192,11.00569412,11.51608502,10.882723,10.68165319,10.40742359,10.41563075,10.25610565
ASHGV40009413,4.556693462,4.58582058,4.889930754,4.791876968,4.453146001,4.679149946,3.396332052,4.313684857,3.346551817,3.909211985,4.295749446,4.747861174
ASHGV40009418,3.54017455,3.539922546,3.606232377,3.863374167,3.417637372,3.456431604,2.640776664,3.142217176,2.591197643,3.029518382,2.487385426,2.990381396
ASHGV40009419,6.055830985,6.322216697,6.619266074,6.43557499,6.380619805,6.117118808,6.203486557,6.439544097,6.479474712,6.463127053,6.550827348,6.561435039
ASHGV40009423,11.65515892,11.52417073,11.76602887,11.6831933,11.61721435,11.69394781,11.16230009,11.22512764,11.38053205,11.077168,11.07615368,11.05355645
ASHGV40009425,7.780210177,8.238772265,6.895023422,7.816437938,7.545177105,7.634930606,7.344007411,7.470585295,7.545057546,8.233509165,8.069926806,8.354699174
ASHGV40009428,6.434218226,6.379490602,7.244497218,6.793904892,6.737634888,6.715153664,6.534793937,6.351948042,5.579389921,6.103008839,5.537820451,6.538705199
ASHGV40009432,7.049300808,6.864909562,6.730678514,6.901192274,6.956456211,6.858084513,8.488860781,8.563860434,8.667577217,7.678170165,8.032201603,7.379425595
ASHGV40009434,6.89052965,6.803288997,7.219194659,6.973289796,6.948804643,6.948665124,6.905557705,6.84248791,6.796834955,7.132857891,7.037503609,7.232478155
ASHGV40009437,11.47205577,11.19589594,11.30683858,11.35690437,11.33994085,11.27100032,11.94431102,11.6342078,11.38476198,11.52467279,11.44347031,11.68513566
ASHGV40009445,2.837584813,2.775617738,2.871476804,2.816972409,2.81886697,2.839897521,2.909488376,2.825512301,2.85853862,2.747111012,2.751856255,2.758042135
ASHGV40009447,4.792097884,4.175513311,4.226488165,4.784612081,4.148108645,4.275033401,5.130805906,4.798725066,4.178060502,4.372313651,5.414011969,4.668996762
ASHGV40009448,4.104761001,4.055358466,4.169412273,3.989373046,4.258400441,4.07905977,2.918384384,2.836652816,3.757711778,3.763109972,3.865132799,3.937606964
ASHGV40009457,11.23891766,11.03469976,11.10153719,11.55841423,11.49829322,10.28933665,11.52269837,11.71807091,11.81327277,11.79622932,11.64574989,11.98336442
ASHGV40009459,9.412595283,9.550620237,8.575612664,9.164649632,9.144889777,9.104689918,12.13852559,11.89851623,11.79133018,10.8630253,10.80737098,10.77885586
ASHGV40009460,4.469109989,4.942682633,4.674638552,4.634733261,4.546849503,4.932515543,4.660631058,4.648772957,4.156112661,3.960698087,3.953945492,4.562909161
ASHGV40009462,8.986390726,8.204049947,7.717696452,8.138280441,8.262726717,8.505364324,8.680968127,8.513882556,8.393129388,8.159022233,8.053703834,8.203920827
ASHGV40009472,2.663136378,2.677419645,2.676449167,2.671963789,2.673805596,2.694250556,2.761435291,2.679797516,2.711904222,2.603579297,2.60819241,2.614206045
ASHGV40009473,2.701522723,2.814939532,2.79224655,2.762340227,2.76426657,2.785649929,2.856690422,2.771305569,2.804885935,2.691589025,2.696413874,2.702703528
ASHGV40009474,9.501987175,9.458876819,9.057811817,9.142030938,9.360639713,9.480973954,10.12787153,10.08650181,9.998829563,10.06126695,9.892740351,10.04961101
ASHGV40009477,4.77210624,4.384027266,4.008362908,4.863983926,4.679819298,3.706058706,5.610742233,5.008485642,4.59999962,4.770976508,5.074508763,4.625181293
ASHGV40009486,6.207245804,5.812930747,5.538249275,5.80829198,5.950504158,5.865557464,5.447357397,5.50122325,5.716322879,5.369859455,5.746551088,5.449575435
